Dataset,AnalysisType,LLM_Cluster_Used,Model,Mean_AUC,AUC_StdDev,SVI,TopFeatures
data_81_exponential,Assisted,cluster_gatortron,RandomForest,0.8822004293189962,0.032901212103384585,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_gatortron,GradientBoost,0.8130250114492784,0.046658204689217116,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_llama,LogisticReg,0.6542408662830539,0.054145606268031346,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_llama,RandomForest,0.8808430521742265,0.032644049897183745,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_llama,GradientBoost,0.8113111082171262,0.05006758431915332,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_t5,LogisticReg,0.6749521485354211,0.04987644527698568,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_t5,RandomForest,0.8854387498812435,0.031044373526103657,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_t5,GradientBoost,0.8180895588736509,0.049180417525301785,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_ernie,LogisticReg,0.6682812659354295,0.04923677966894145,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_ernie,RandomForest,0.8835910995632051,0.029983826930807485,13.513513513513514,N/A
data_81_exponential,Assisted,cluster_ernie,GradientBoost,0.8107022305532723,0.04891140964606166,13.513513513513514,N/A
data_92_exponential,Unassisted,N/A,LogisticReg,0.5876316537614019,0.05581291109829643,12.5,N/A
data_92_exponential,Unassisted,N/A,RandomForest,0.8721087305351309,0.03281578730300322,12.5,N/A
data_92_exponential,Unassisted,N/A,GradientBoost,0.7783007538529774,0.056505882191518905,12.5,N/A
data_92_exponential,Assisted,cluster_gatortron,LogisticReg,0.613491459717014,0.05875535086678208,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_gatortron,RandomForest,0.8695936338570948,0.03528941145983667,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_gatortron,GradientBoost,0.7882704974769312,0.051365515408901025,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_roberta,LogisticReg,0.6018724218387284,0.059886113127770625,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_roberta,RandomForest,0.8687162545243571,0.0366518315797651,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_roberta,GradientBoost,0.7824307602461059,0.05623222670152427,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_ernie,LogisticReg,0.5984923898603977,0.05599853775719878,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_ernie,RandomForest,0.8701520275432948,0.032351354732187476,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_ernie,GradientBoost,0.7788480927618913,0.05412524227288727,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_minilm,LogisticReg,0.6015309287668518,0.055460634240210804,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_minilm,RandomForest,0.8671572337205822,0.035183122418373694,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_minilm,GradientBoost,0.7772678691652682,0.05124969660990889,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_t5,LogisticReg,0.604465311911642,0.05495765733653862,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_t5,RandomForest,0.8703202582657541,0.033123270323697974,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_t5,GradientBoost,0.7845215631113023,0.053359185566531186,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_bert,LogisticReg,0.6358631197570918,0.056842910131931386,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_bert,RandomForest,0.8755216120131262,0.033624606285372,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_bert,GradientBoost,0.7969434691975188,0.049165723508136056,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_llama,LogisticReg,0.6028861549667276,0.05735692352393804,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_llama,RandomForest,0.8707201400755272,0.03672869012563958,12.195121951219512,N/A
data_92_exponential,Assisted,cluster_llama,GradientBoost,0.7866197726250803,0.05188556128344728,12.195121951219512,N/A
data_62_quadratic,Unassisted,N/A,LogisticReg,0.6075025348311291,0.05440620279452197,17.857142857142858,N/A
data_62_quadratic,Unassisted,N/A,RandomForest,0.868369906955264,0.037821524010139676,17.857142857142858,N/A
data_62_quadratic,Unassisted,N/A,GradientBoost,0.8855563388765106,0.047776575269149336,17.857142857142858,N/A
data_62_quadratic,Assisted,cluster_minilm,LogisticReg,0.6284150619836594,0.05218135475626616,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_minilm,RandomForest,0.8705062032240402,0.03680153581650086,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_minilm,GradientBoost,0.8705865823399368,0.048923746238930796,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6181285648647362,0.058392204057628794,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_gatortron,RandomForest,0.8701546923009639,0.03485420054849467,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_gatortron,GradientBoost,0.8668504849672722,0.052834047242022335,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_llama,LogisticReg,0.6163786832202749,0.05641094956930856,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_llama,RandomForest,0.8702211476323564,0.03540445434215864,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_llama,GradientBoost,0.8809776917463772,0.045217141714938416,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_t5,LogisticReg,0.6300756693849887,0.057867241222243196,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_t5,RandomForest,0.867336254490799,0.03552710205377763,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_t5,GradientBoost,0.8735614021289106,0.046318692973791514,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_ernie,LogisticReg,0.6042531924736472,0.05582634792273654,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_ernie,RandomForest,0.8683287243356037,0.03466486003714306,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_ernie,GradientBoost,0.8742454216692981,0.049401962988168055,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_roberta,LogisticReg,0.6224302656227647,0.05400494914436944,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_roberta,RandomForest,0.8690435157369727,0.03581745541473148,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_roberta,GradientBoost,0.8779335885310742,0.045355509753097295,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_bert,LogisticReg,0.6303688313166482,0.05380637480098977,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_bert,RandomForest,0.8686216681503225,0.036395707936593816,17.24137931034483,N/A
data_62_quadratic,Assisted,cluster_bert,GradientBoost,0.8763916758340795,0.04629812572208542,17.24137931034483,N/A
data_10_linear,Unassisted,N/A,LogisticReg,0.8467471550898761,0.05412818536635691,62.5,N/A
data_10_linear,Unassisted,N/A,RandomForest,0.9296421117786353,0.031452680113705465,62.5,N/A
data_10_linear,Unassisted,N/A,GradientBoost,0.9563272901190379,0.028096747108318835,62.5,N/A
data_10_linear,Assisted,cluster_ernie,LogisticReg,0.7928490514894849,0.048449717997886076,55.55555555555556,N/A
data_10_linear,Assisted,cluster_ernie,RandomForest,0.9221488802785985,0.02930527434963622,55.55555555555556,N/A
data_10_linear,Assisted,cluster_ernie,GradientBoost,0.9546557193158093,0.02502052236527325,55.55555555555556,N/A
data_10_linear,Assisted,cluster_minilm,LogisticReg,0.7984949360027898,0.0498880736493113,55.55555555555556,N/A
data_10_linear,Assisted,cluster_minilm,RandomForest,0.9252994968902378,0.029443835459887803,55.55555555555556,N/A
data_10_linear,Assisted,cluster_minilm,GradientBoost,0.9567274726533015,0.024630024276381054,55.55555555555556,N/A
data_10_linear,Assisted,cluster_llama,LogisticReg,0.812833884151586,0.05553182548056578,55.55555555555556,N/A
data_10_linear,Assisted,cluster_llama,RandomForest,0.93001177656791,0.028343842133690216,55.55555555555556,N/A
data_10_linear,Assisted,cluster_llama,GradientBoost,0.9550606625219119,0.02399087473710845,55.55555555555556,N/A
data_10_linear,Assisted,cluster_t5,LogisticReg,0.7734002382565027,0.050681634764705746,55.55555555555556,N/A
data_10_linear,Assisted,cluster_t5,RandomForest,0.914821093134428,0.032369132075325185,55.55555555555556,N/A
data_10_linear,Assisted,cluster_t5,GradientBoost,0.9502854154154332,0.02716772737880469,55.55555555555556,N/A
data_10_linear,Assisted,cluster_roberta,LogisticReg,0.7802758951505667,0.051423697781342835,55.55555555555556,N/A
data_10_linear,Assisted,cluster_roberta,RandomForest,0.9251044424464202,0.030524281466357328,55.55555555555556,N/A
data_10_linear,Assisted,cluster_roberta,GradientBoost,0.9553824099287144,0.027282410836669664,55.55555555555556,N/A
data_10_linear,Assisted,cluster_bert,LogisticReg,0.7797180486652926,0.0558217961214845,55.55555555555556,N/A
data_10_linear,Assisted,cluster_bert,RandomForest,0.9192115470673415,0.028658461879017005,55.55555555555556,N/A
data_10_linear,Assisted,cluster_bert,GradientBoost,0.9521580400037937,0.026038700611556876,55.55555555555556,N/A
data_10_linear,Assisted,cluster_gatortron,LogisticReg,0.7790152380550119,0.051453930040578216,55.55555555555556,N/A
data_10_linear,Assisted,cluster_gatortron,RandomForest,0.9262146091225919,0.02836023522602673,55.55555555555556,N/A
data_10_linear,Assisted,cluster_gatortron,GradientBoost,0.9539976135553242,0.0271879945407219,55.55555555555556,N/A
data_31_linear,Unassisted,N/A,LogisticReg,0.7121751734735703,0.04619215198112943,31.25,N/A
data_31_linear,Unassisted,N/A,RandomForest,0.8936987341923782,0.035316691905913335,31.25,N/A
data_31_linear,Unassisted,N/A,GradientBoost,0.9156508099541486,0.03736569040513509,31.25,N/A
data_31_linear,Assisted,cluster_bert,LogisticReg,0.7154583634743736,0.04387763761180794,29.41176470588235,N/A
data_31_linear,Assisted,cluster_bert,RandomForest,0.8933352294439183,0.03480575959747005,29.41176470588235,N/A
data_31_linear,Assisted,cluster_bert,GradientBoost,0.9090430958790915,0.038106820054087366,29.41176470588235,N/A
data_31_linear,Assisted,cluster_roberta,LogisticReg,0.7051802168293015,0.04592553963784337,29.41176470588235,N/A
data_31_linear,Assisted,cluster_roberta,RandomForest,0.8946188106728975,0.03580222030132318,29.41176470588235,N/A
data_31_linear,Assisted,cluster_roberta,GradientBoost,0.9123499856524581,0.04005416032259923,29.41176470588235,N/A
data_31_linear,Assisted,cluster_ernie,LogisticReg,0.7113724859334806,0.044604236122524246,29.41176470588235,N/A
data_31_linear,Assisted,cluster_ernie,RandomForest,0.8955117767240987,0.03547577292469847,29.41176470588235,N/A
data_31_linear,Assisted,cluster_ernie,GradientBoost,0.9148737235745991,0.03844065375852039,29.41176470588235,N/A
data_31_linear,Assisted,cluster_minilm,LogisticReg,0.7169431918794902,0.04768882509359019,29.41176470588235,N/A
data_31_linear,Assisted,cluster_minilm,RandomForest,0.8938964890029131,0.0347303239240818,29.41176470588235,N/A
data_31_linear,Assisted,cluster_minilm,GradientBoost,0.9131210738788011,0.03677083100390115,29.41176470588235,N/A
data_31_linear,Assisted,cluster_gatortron,LogisticReg,0.7319829292669237,0.044691073776122636,29.41176470588235,N/A
data_31_linear,Assisted,cluster_gatortron,RandomForest,0.8969456262243963,0.03506875595674542,29.41176470588235,N/A
data_31_linear,Assisted,cluster_gatortron,GradientBoost,0.9085167177816583,0.0392231085899108,29.41176470588235,N/A
data_31_linear,Assisted,cluster_llama,LogisticReg,0.7076925174135036,0.04542094857645168,29.41176470588235,N/A
data_31_linear,Assisted,cluster_llama,RandomForest,0.9002969398975869,0.033798340412843186,29.41176470588235,N/A
data_31_linear,Assisted,cluster_llama,GradientBoost,0.9185079407837102,0.03543098480485185,29.41176470588235,N/A
data_31_linear,Assisted,cluster_t5,LogisticReg,0.6966378563455519,0.05135535431125599,29.41176470588235,N/A
data_31_linear,Assisted,cluster_t5,RandomForest,0.8925642709630089,0.036653603489875584,29.41176470588235,N/A
data_31_linear,Assisted,cluster_t5,GradientBoost,0.9064370314136724,0.038321424059334634,29.41176470588235,N/A
data_57_linear,Unassisted,N/A,LogisticReg,0.6322326664352208,0.05981230631987772,19.23076923076923,N/A
data_57_linear,Unassisted,N/A,RandomForest,0.8821762266031551,0.03410733051423513,19.23076923076923,N/A
data_57_linear,Unassisted,N/A,GradientBoost,0.8661030432498364,0.053815157859502756,19.23076923076923,N/A
data_57_linear,Assisted,cluster_roberta,LogisticReg,0.6380940174258848,0.06366018686633543,18.51851851851852,N/A
data_57_linear,Assisted,cluster_roberta,RandomForest,0.8839848525840133,0.03502268462258108,18.51851851851852,N/A
data_57_linear,Assisted,cluster_roberta,GradientBoost,0.8598703347100195,0.05240649013650498,18.51851851851852,N/A
data_57_linear,Assisted,cluster_bert,LogisticReg,0.6631849519774309,0.05667445286136951,18.51851851851852,N/A
data_57_linear,Assisted,cluster_bert,RandomForest,0.8891113489295057,0.03067220664154811,18.51851851851852,N/A
data_57_linear,Assisted,cluster_bert,GradientBoost,0.8634186231299048,0.05147016695757155,18.51851851851852,N/A
data_57_linear,Assisted,cluster_minilm,LogisticReg,0.6489828000654175,0.05862823833645666,18.51851851851852,N/A
data_57_linear,Assisted,cluster_minilm,RandomForest,0.8836367239156813,0.03487644173443549,18.51851851851852,N/A
data_57_linear,Assisted,cluster_minilm,GradientBoost,0.8511498185254034,0.05125986683211523,18.51851851851852,N/A
data_57_linear,Assisted,cluster_gatortron,LogisticReg,0.645813535198051,0.05683548058209449,18.51851851851852,N/A
data_57_linear,Assisted,cluster_gatortron,RandomForest,0.885380950500124,0.033617322982374534,18.51851851851852,N/A
data_57_linear,Assisted,cluster_gatortron,GradientBoost,0.8581455707486308,0.05119077530632207,18.51851851851852,N/A
data_57_linear,Assisted,cluster_t5,LogisticReg,0.6434012555433526,0.05869556386332005,18.51851851851852,N/A
data_57_linear,Assisted,cluster_t5,RandomForest,0.8829626063849296,0.03238348964221625,18.51851851851852,N/A
data_57_linear,Assisted,cluster_t5,GradientBoost,0.8529485798488963,0.05290292567198725,18.51851851851852,N/A
data_57_linear,Assisted,cluster_ernie,LogisticReg,0.6349146709280895,0.05827223789000413,18.51851851851852,N/A
data_57_linear,Assisted,cluster_ernie,RandomForest,0.8804649340329243,0.03661241141305822,18.51851851851852,N/A
data_57_linear,Assisted,cluster_ernie,GradientBoost,0.8567632023818529,0.05558962377604371,18.51851851851852,N/A
data_57_linear,Assisted,cluster_llama,LogisticReg,0.6591286603434567,0.056595426940314886,18.51851851851852,N/A
data_57_linear,Assisted,cluster_llama,RandomForest,0.883210529544444,0.03385907125314671,18.51851851851852,N/A
data_57_linear,Assisted,cluster_llama,GradientBoost,0.8677460713362494,0.04796232467048361,18.51851851851852,N/A
data_70_linear,Unassisted,N/A,LogisticReg,0.6616322748825031,0.05914192160903754,15.625,N/A
data_70_linear,Unassisted,N/A,RandomForest,0.895185731916871,0.03241371048198265,15.625,N/A
data_70_linear,Unassisted,N/A,GradientBoost,0.8733235038554982,0.047761276625713056,15.625,N/A
data_70_linear,Assisted,cluster_roberta,LogisticReg,0.6767242663137167,0.058411039935858396,15.151515151515152,N/A
data_70_linear,Assisted,cluster_roberta,RandomForest,0.8979609508077437,0.03232282245655151,15.151515151515152,N/A
data_70_linear,Assisted,cluster_roberta,GradientBoost,0.8670375070446839,0.04818217388765952,15.151515151515152,N/A
data_70_linear,Assisted,cluster_bert,LogisticReg,0.6889377869817612,0.052324518941803254,15.151515151515152,N/A
data_70_linear,Assisted,cluster_bert,RandomForest,0.897455483728179,0.031325697117165506,15.151515151515152,N/A
data_70_linear,Assisted,cluster_bert,GradientBoost,0.8681151606252964,0.044954433960507426,15.151515151515152,N/A
data_70_linear,Assisted,cluster_minilm,LogisticReg,0.7127611186220604,0.05278026593935132,15.151515151515152,N/A
data_70_linear,Assisted,cluster_minilm,RandomForest,0.898719802009054,0.030089152743417818,15.151515151515152,N/A
data_70_linear,Assisted,cluster_minilm,GradientBoost,0.870601526551511,0.04310876896099358,15.151515151515152,N/A
data_70_linear,Assisted,cluster_gatortron,LogisticReg,0.7111046845847921,0.056160964120410134,15.151515151515152,N/A
data_70_linear,Assisted,cluster_gatortron,RandomForest,0.9008213548735694,0.031127172729774364,15.151515151515152,N/A
data_70_linear,Assisted,cluster_gatortron,GradientBoost,0.8720713234574761,0.04472063555141066,15.151515151515152,N/A
data_70_linear,Assisted,cluster_ernie,LogisticReg,0.6641231426187768,0.05909640557750285,15.151515151515152,N/A
data_70_linear,Assisted,cluster_ernie,RandomForest,0.8970933072360481,0.0324971866450669,15.151515151515152,N/A
data_70_linear,Assisted,cluster_ernie,GradientBoost,0.8681015994871438,0.04856930803818986,15.151515151515152,N/A
data_70_linear,Assisted,cluster_llama,LogisticReg,0.6581047922530897,0.06085462714415331,15.151515151515152,N/A
data_70_linear,Assisted,cluster_llama,RandomForest,0.8955046355253785,0.03222187126653477,15.151515151515152,N/A
data_70_linear,Assisted,cluster_llama,GradientBoost,0.8715378004207801,0.04583089869304095,15.151515151515152,N/A
data_70_linear,Assisted,cluster_t5,LogisticReg,0.6653948731473407,0.05716710128896839,15.151515151515152,N/A
